# cell_data_id, row_data_id, sheet_config_id, Submission Date, Submitted By, ExperimentID, SiteID, StrainID, SourceID, BatchID, DATETIME, Sample Time, Hours After Innoc _Batch_, Days After Innoc _Batch_, Experiment Duration _Days_, PondID, Depth _cm_, pH _manual_, Salinity _manual_, Temp _manual_, NO3 -N mg_L _1_, NO3 -N mg_L _2_, NO3 -N mg_L _3_, NO3 -N mg_L Avg, NO3 -N mg_L Stdev, NO3 -N mg_L RSD, PO4 mg P_L dup1, PO4 mg P_L dup2, PO4 - P mg _L dup3, PO4 - P mg_L Avg, PO4 mg P_L Stdev, PO4 mg P_L RSD, N_P, Analytical Sample Pulled _1 - yes_ blank-no_, Volume Pulled for Analytical Sample _L_, Analytical Sample ID, Freeze Dried Biomass for Analytical _g_, TrackingID, filter ID dup 1, filter ID dup 2, filter ID dup 3, mL filtered dup 1, mL filtered dup 2, mL filtered dup 3, filter _g_ dup 1, filter _g_ dup 2, filter _g_ dup 3, filter + biomass _g_ dup 1, filter + biomass _g_ dup 2, filter + biomass _g_ dup 3, filter + ash _g_ dup 1, filter + ash _g_ dup 2, filter + ash _g_ dup 3, biomass _g_ dup 1, biomass _g_ dup 2, biomass _g_ dup 3, ash _g_ dup 1, ash _g_ dup 2, ash _g_ dup 3, dw _g_L_ dup 1, dw _g_L_ dup 2, dw _g_L_ dup 3, Average DW _g_L_, STDEV DW, RSD DW, afdw _g_L_ dup 1, afdw _g_L_ dup 2, afdw _g_L_ dup 3, Average AFDW _g_L_, STDEV AFDW, RSD AFDW, %ASH dup 1, %ASH dup 2, %ASH dup 3, %ASH, initials, Optical Density Dilution Multiplication Factor, OD750 dup 1, OD750 dup 2, OD750 dup 3, Average OD750, OD750 %RSD, lnOD, OD750 Initials
11560, 155720, 10, 2015-02-05 00:00:00, Ed Wolfrum, USFFALL2014, FA, KA32, KA32_09092014_FA_P2, KA32_09092014_FA, 2014-10-21 08:00:00, 1899-12-31 08:00:00, 1000.5, 41.6875, 41.6875, POND4, 24.5, 8.2, 34, 21.7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2, 0.142, 0.145, 0.142, 0.286, 0.605612170478629, -1.25176346816228, 
11561, 155721, 10, 2015-02-05 00:00:00, Ed Wolfrum, USFFALL2014, FA, KA32, KA32_09092014_FA_P2, KA32_09092014_FA, 2014-10-21 08:00:00, 1899-12-31 08:00:00, 1000.5, 41.6875, 41.6875, POND5, 24.4, 7.78, 35.6, 21.6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2, 0.148, 0.146, 0.145, 0.292666666666667, 0.521933450450552, -1.22872097401513, 
11562, 155722, 10, 2015-02-05 00:00:00, Ed Wolfrum, USFFALL2014, FA, KA32, KA32_09092014_FA_P2, KA32_09092014_FA, 2014-10-21 08:00:00, 1899-12-31 08:00:00, 1000.5, 41.6875, 41.6875, POND6, 24.3, 8.5, 34.8, 21.7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2, 0.337, 0.335, 0.333, 0.67, 0.298507462686567, -0.400477566597125, 
11563, 155723, 10, 2015-02-05 00:00:00, Ed Wolfrum, USFFALL2014, FA, KA32, KA32_09092014_FA_P2, KA32_09092014_FA, 2014-10-21 15:00:00, 1899-12-31 15:00:00, 1007.49999999994, 41.9791666666642, 41.9791666666642, POND1, 26.3, 7.9, 31.5, 23.4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
11564, 155724, 10, 2015-02-05 00:00:00, Ed Wolfrum, USFFALL2014, FA, KA32, KA32_09092014_FA_P2, KA32_09092014_FA, 2014-10-21 15:00:00, 1899-12-31 15:00:00, 1007.49999999994, 41.9791666666642, 41.9791666666642, POND2, 26.2, 8.68, 29.5, 23.8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
11565, 155725, 10, 2015-02-05 00:00:00, Ed Wolfrum, USFFALL2014, FA, KA32, KA32_09092014_FA_P2, KA32_09092014_FA, 2014-10-21 15:00:00, 1899-12-31 15:00:00, 1007.49999999994, 41.9791666666642, 41.9791666666642, POND3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
11566, 155726, 10, 2015-02-05 00:00:00, Ed Wolfrum, USFFALL2014, FA, KA32, KA32_09092014_FA_P2, KA32_09092014_FA, 2014-10-21 15:00:00, 1899-12-31 15:00:00, 1007.49999999994, 41.9791666666642, 41.9791666666642, POND4, 26.2, 8.76, 32.5, 23.8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
11567, 155727, 10, 2015-02-05 00:00:00, Ed Wolfrum, USFFALL2014, FA, KA32, KA32_09092014_FA_P2, KA32_09092014_FA, 2014-10-21 15:00:00, 1899-12-31 15:00:00, 1007.49999999994, 41.9791666666642, 41.9791666666642, POND5, 26.1, 7.96, 33.8, 23.7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
11568, 155728, 10, 2015-02-05 00:00:00, Ed Wolfrum, USFFALL2014, FA, KA32, KA32_09092014_FA_P2, KA32_09092014_FA, 2014-10-21 15:00:00, 1899-12-31 15:00:00, 1007.49999999994, 41.9791666666642, 41.9791666666642, POND6, 26.3, 8.1, 33.3, 23.7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
11569, 155729, 10, 2015-02-05 00:00:00, Ed Wolfrum, USFFALL2014, FA, KA32, KA32_09092014_FA_P2, KA32_09092014_FA, 2014-10-22 08:00:00, 1899-12-31 08:00:00, 1024.5, 42.6875, 42.6875, POND1, 26, 7.9, 31.6, 20.3, 68, , , 68, , , , , , , , , , , , FA_10222014_P1_1, , 1131, 15A, 1A, X14, 48, 48, 46, 1.5514, 1.5391, 1.4223, 1.557, 1.5446, 1.4273, 1.5528, 1.5404, 1.4234, 0.00560000000000005, 0.00550000000000006, 0.00500000000000012, 0.00140000000000007, 0.00130000000000008, 0.0011000000000001, 0.116666666666668, 0.114583333333335, 0.104166666666669, 0.111805555555557, 0.00669697969513326, 5.98984519316258, 0.0874999999999996, 0.0874999999999996, 0.0812500000000003, 0.0854166666666665, 0.00360843918243476, 4.22451416480168, 25.000000000001, 23.6363636363648, 22.0000000000015, 23.5454545454558, , 2, 0.066, 0.068, 0.066, 0.133333333333333, 0.86602540378444, -2.01490302054226, 
11570, 155730, 10, 2015-02-05 00:00:00, Ed Wolfrum, USFFALL2014, FA, KA32, KA32_09092014_FA_P2, KA32_09092014_FA, 2014-10-22 08:00:00, 1899-12-31 08:00:00, 1024.5, 42.6875, 42.6875, POND2, 26.1, 8.49, 29.5, 20.6, 70, , , 70, , , , , , , , , , , , FA_10222014_P2_1, , 1132, C6, X8, X11, 44.5, 45.5, 47.7, 1.4301, 1.4257, 1.4191, 1.4411, 1.4368, 1.4308, 1.4321, 1.4274, 1.4209, 0.0110000000000001, 0.0111000000000001, 0.0117, 0.002, 0.00170000000000003, 0.00180000000000002, 0.247191011235958, 0.249438202247194, 0.262921348314608, 0.253183520599253, 0.00850772785887588, 3.36030079633113, 0.202247191011239, 0.211235955056181, 0.22247191011236, 0.211985018726593, 0.0101331455119604, 4.7801234128859, 18.181818181818, 15.3153153153155, 15.3846153846155, 16.2939162939163, , 2, 0.25, 0.251, 0.251, 0.501333333333333, 0.11516295263091, -0.690484063140462, 
11571, 155731, 10, 2015-02-05 00:00:00, Ed Wolfrum, USFFALL2014, FA, KA32, KA32_09092014_FA_P2, KA32_09092014_FA, 2014-10-22 08:00:00, 1899-12-31 08:00:00, 1024.5, 42.6875, 42.6875, POND3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
11572, 155732, 10, 2015-02-05 00:00:00, Ed Wolfrum, USFFALL2014, FA, KA32, KA32_09092014_FA_P2, KA32_09092014_FA, 2014-10-22 08:00:00, 1899-12-31 08:00:00, 1024.5, 42.6875, 42.6875, POND4, 26, 8.36, 32.4, 20.7, 86, , , 86, , , , , , , , , , , , FA_10222014_P3_1, , 1133, S5, X1, O19, 44.3, 44, 45.3, 1.423, 1.429, 1.4305, 1.4304, 1.4365, 1.4382, 1.4245, 1.4305, 1.432, 0.00739999999999985, 0.00750000000000006, 0.00769999999999982, 0.00150000000000006, 0.00150000000000006, 0.00149999999999983, 0.167042889390516, 0.169300225733636, 0.17381489841986, 0.170052671181337, 0.00344813822043235, 2.0276883605994, 0.133182844243788, 0.135440180586908, 0.139954853273137, 0.136192626034611, 0.00344813822043509, 2.53180977622005, 20.2702702702714, 20.0000000000006, 19.4805194805178, 19.9169299169299, , 2, 0.165, 0.162, 0.163, 0.326666666666667, 0.467609764791413, -1.11881499598563, 
11573, 155733, 10, 2015-02-05 00:00:00, Ed Wolfrum, USFFALL2014, FA, KA32, KA32_09092014_FA_P2, KA32_09092014_FA, 2014-10-22 08:00:00, 1899-12-31 08:00:00, 1024.5, 42.6875, 42.6875, POND5, 26.1, 7.81, 33.9, 20.6, 79, , , 79, , , , , , , , , , , , FA_10222014_P4_1, , 1134, O2, B4, O3, 48, 49, 47, 1.4286, 1.4316, 1.4228, 1.4369, 1.4401, 1.4313, 1.43, 1.4333, 1.4246, 0.00829999999999997, 0.00849999999999995, 0.00849999999999995, 0.00139999999999985, 0.00170000000000003, 0.00180000000000002, 0.172916666666666, 0.177083333333332, 0.177083333333332, 0.175694444444444, 0.00240562612162318, 1.36921012456023, 0.143750000000003, 0.141666666666665, 0.139583333333332, 0.141666666666666, 0.00208333333333542, 1.47058823529559, 16.8674698795163, 20.0000000000005, 21.1764705882357, 19.3479801559175, , 2, 0.16, 0.161, 0.16, 0.320666666666667, 0.180046861493646, -1.13735311698454, 
11574, 155734, 10, 2015-02-05 00:00:00, Ed Wolfrum, USFFALL2014, FA, KA32, KA32_09092014_FA_P2, KA32_09092014_FA, 2014-10-22 08:00:00, 1899-12-31 08:00:00, 1024.5, 42.6875, 42.6875, POND6, 26.1, 8.2, 33.4, 20.5, 51, , , 51, , , , , , , , , , , , FA_10222014_P5_1, , 1135, O3, B7, Z7, 41, 42, 42, 1.4346, 1.4356, 1.4081, 1.447, 1.4481, 1.4203, 1.4365, 1.4372, 1.4096, 0.0124, 0.0125, 0.0122, 0.00190000000000001, 0.00160000000000005, 0.00150000000000006, 0.302439024390243, 0.304878048780487, 0.297560975609756, 0.301626016260162, 0.00372567129671164, 1.23519560510925, 0.256097560975609, 0.265853658536583, 0.260975609756096, 0.260975609756096, 0.00487804878048725, 1.86915887850447, 15.3225806451614, 12.8000000000004, 12.2950819672136, 13.4725542041251, , 2, 0.355, 0.356, 0.355, 0.710666666666667, 0.0812406570154259, -0.341551782364512, 
11575, 155735, 10, 2015-02-05 00:00:00, Ed Wolfrum, USFFALL2014, FA, KA32, KA32_09092014_FA_P2, KA32_09092014_FA, 2014-10-22 15:30:00, 1899-12-31 15:30:00, 1032, 43, 43, POND1, 25, 7.91, 33.5, 28.8, 62, , , 62, , , , , , , , , , , , , , , Z1, 12A, O13, 49, 48, 48, 1.4256, 1.541, 1.4194, 1.4288, 1.5446, 1.4231, 1.4263, 1.5421, 1.4205, 0.00320000000000009, 0.00360000000000005, 0.00370000000000004, 0.000699999999999923, 0.0011000000000001, 0.0011000000000001, 0.0653061224489815, 0.073469387755103, 0.0755102040816334, 0.0714285714285726, 0.0053994924715598, 7.55928946018359, 0.0510204081632687, 0.0510204081632642, 0.0530612244897946, 0.0517006802721092, 0.00117826585548759, 2.27901422048257, 21.874999999997, 30.555555555558, 29.7297297297322, 27.3867617617624, , 2, 0.043, 0.041, 0.041, 0.0833333333333333, 1.3856406460551, -2.484906649788, 
11576, 155736, 10, 2015-02-05 00:00:00, Ed Wolfrum, USFFALL2014, FA, KA32, KA32_09092014_FA_P2, KA32_09092014_FA, 2014-10-22 15:30:00, 1899-12-31 15:30:00, 1032, 43, 43, POND2, 25, 8.68, 31.9, 29.6, 63, , , 63, , , , , , , , , , , , , , , X12, Z4, O18, 49, 50, 50, 1.4222, 1.4245, 1.4184, 1.4272, 1.4296, 1.4235, 1.4236, 1.4258, 1.4199, 0.00500000000000012, 0.00509999999999988, 0.00509999999999988, 0.00140000000000007, 0.00129999999999986, 0.00149999999999983, 0.102040816326533, 0.104081632653059, 0.104081632653059, 0.103401360544217, 0.00117826585548628, 1.13950711024003, 0.073469387755103, 0.0775510204081638, 0.073469387755103, 0.0748299319727899, 0.0023565317109778, 3.14918328648849, 28.0000000000007, 25.4901960784292, 29.4117647058798, 27.6339869281032, , 2, 0.072, 0.072, 0.069, 0.142, 1.21975408983723, -1.95192822138088, 
11577, 155737, 10, 2015-02-05 00:00:00, Ed Wolfrum, USFFALL2014, FA, KA32, KA32_09092014_FA_P2, KA32_09092014_FA, 2014-10-22 15:30:00, 1899-12-31 15:30:00, 1032, 43, 43, POND3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
11578, 155738, 10, 2015-02-05 00:00:00, Ed Wolfrum, USFFALL2014, FA, KA32, KA32_09092014_FA_P2, KA32_09092014_FA, 2014-10-22 15:30:00, 1899-12-31 15:30:00, 1032, 43, 43, POND4, 25, 8.74, 33.3, 29.5, 70, , , 70, , , , , , , , , , , , , , , 25A, S2, C1, 47, 47.5, 45.5, 1.5334, 1.4171, 1.436, 1.5391, 1.423, 1.4417, 1.5347, 1.4185, 1.4374, 0.00569999999999982, 0.00590000000000002, 0.00570000000000004, 0.00129999999999986, 0.00140000000000007, 0.00140000000000007, 0.121276595744677, 0.125531914893617, 0.121276595744682, 0.122695035460992, 0.00245680965612716, 2.00237087580308, 0.0936170212765949, 0.0957446808510627, 0.091489361702127, 0.0936170212765949, 0.00212765957446785, 2.27272727272704, 22.8070175438579, 23.7288135593231, 24.561403508773, 23.6990782039847, , 2, 0.1, 0.098, 0.097, 0.196666666666667, 0.77670774490777, -1.62624503075048, 
11579, 155739, 10, 2015-02-05 00:00:00, Ed Wolfrum, USFFALL2014, FA, KA32, KA32_09092014_FA_P2, KA32_09092014_FA, 2014-10-22 15:30:00, 1899-12-31 15:30:00, 1032, 43, 43, POND5, 25, 7.99, 34.6, 29.5, 64, , , 64, , , , , , , , , , , , , , , 13A, S11, A80, 49, 48, 50, 1.5451, 1.4117, 1.5478, 1.5506, 1.4173, 1.5534, 1.5465, 1.4132, 1.5491, 0.00550000000000006, 0.00560000000000005, 0.00559999999999983, 0.00140000000000007, 0.00150000000000006, 0.00129999999999986, 0.112244897959185, 0.114285714285715, 0.114285714285711, 0.11360544217687, 0.00117826585548759, 1.03715617219567, 0.0836734693877549, 0.0836734693877549, 0.0877551020408157, 0.0850340136054419, 0.0023565317109778, 2.77128129210991, 25.4545454545464, 26.7857142857151, 23.2142857142839, 25.1515151515151, , 2, 0.084, 0.083, 0.083, 0.166666666666667, 0.346410161513776, -1.79175946922805, 
11580, 155740, 10, 2015-02-05 00:00:00, Ed Wolfrum, USFFALL2014, FA, KA32, KA32_09092014_FA_P2, KA32_09092014_FA, 2014-10-22 15:30:00, 1899-12-31 15:30:00, 1032, 43, 43, POND6, 25, , 36.3, 30.1, 34.9, , , 34.9, , , , , , , , , , , , , , , 5A, B10, 14B, 48, 49.5, 50, 1.5429, 1.431, 1.553, 1.5483, 1.4364, 1.5585, 1.5444, 1.4323, 1.5545, 0.00540000000000007, 0.00539999999999985, 0.00550000000000006, 0.00150000000000006, 0.00129999999999986, 0.00150000000000006, 0.112500000000001, 0.112499999999997, 0.114583333333335, 0.113194444444444, 0.00120281306081292, 1.06260785740528, 0.0812500000000003, 0.0854166666666665, 0.0833333333333334, 0.0833333333333334, 0.0020833333333331, 2.49999999999972, 27.7777777777785, 24.0740740740721, 27.272727272728, 26.3748597081929, , 2, 0.095, 0.092, 0.092, 0.186, 0.931210111596171, -1.68200860526894, 
11581, 155741, 10, 2015-02-05 00:00:00, Ed Wolfrum, USFFALL2014, FA, KA32, KA32_09092014_FA_P2, KA32_09092014_FA, 2014-10-23 08:00:00, 1899-12-31 08:00:00, 1048.5, 43.6875, 43.6875, POND1, 24.7, 7.86, 33.7, 20.6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2, 0.048, 0.046, 0.047, 0.094, 1.06382978723404, -2.36446049671213, 
11582, 155742, 10, 2015-02-05 00:00:00, Ed Wolfrum, USFFALL2014, FA, KA32, KA32_09092014_FA_P2, KA32_09092014_FA, 2014-10-23 08:00:00, 1899-12-31 08:00:00, 1048.5, 43.6875, 43.6875, POND2, 24.6, 8.31, 32.3, 20.9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2, 0.096, 0.092, 0.093, 0.187333333333333, 1.11120960825594, -1.67486571775656, 
11583, 155743, 10, 2015-02-05 00:00:00, Ed Wolfrum, USFFALL2014, FA, KA32, KA32_09092014_FA_P2, KA32_09092014_FA, 2014-10-23 08:00:00, 1899-12-31 08:00:00, 1048.5, 43.6875, 43.6875, POND3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
11584, 155744, 10, 2015-02-05 00:00:00, Ed Wolfrum, USFFALL2014, FA, KA32, KA32_09092014_FA_P2, KA32_09092014_FA, 2014-10-23 08:00:00, 1899-12-31 08:00:00, 1048.5, 43.6875, 43.6875, POND4, 24.7, 8.21, 33.7, 20.9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2, 0.122, 0.124, 0.121, 0.244666666666667, 0.624329113754202, -1.40785853903573, 
11585, 155745, 10, 2015-02-05 00:00:00, Ed Wolfrum, USFFALL2014, FA, KA32, KA32_09092014_FA_P2, KA32_09092014_FA, 2014-10-23 08:00:00, 1899-12-31 08:00:00, 1048.5, 43.6875, 43.6875, POND5, 24.7, 7.79, 35.1, 20.8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2, 0.099, 0.101, 0.101, 0.200666666666667, 0.575432161983016, -1.60611012234143, 
11586, 155746, 10, 2015-02-05 00:00:00, Ed Wolfrum, USFFALL2014, FA, KA32, KA32_09092014_FA_P2, KA32_09092014_FA, 2014-10-23 08:00:00, 1899-12-31 08:00:00, 1048.5, 43.6875, 43.6875, POND6, 24.5, 8.7, 36.2, 20.9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2, 0.096, 0.098, 0.099, 0.195333333333333, 0.782009504258676, -1.63304777807323, 
11587, 155747, 10, 2015-02-05 00:00:00, Ed Wolfrum, USFFALL2014, FA, KA32, KA32_09092014_FA_P2, KA32_09092014_FA, 2014-10-23 15:00:00, 1899-12-31 15:00:00, 1055.49999999994, 43.9791666666642, 43.9791666666642, POND1, 24.9, 7.86, 34.1, 26.7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
11588, 155748, 10, 2015-02-05 00:00:00, Ed Wolfrum, USFFALL2014, FA, KA32, KA32_09092014_FA_P2, KA32_09092014_FA, 2014-10-23 15:00:00, 1899-12-31 15:00:00, 1055.49999999994, 43.9791666666642, 43.9791666666642, POND2, 24.8, 8.67, 32.1, 27.5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
11589, 155749, 10, 2015-02-05 00:00:00, Ed Wolfrum, USFFALL2014, FA, KA32, KA32_09092014_FA_P2, KA32_09092014_FA, 2014-10-23 15:00:00, 1899-12-31 15:00:00, 1055.49999999994, 43.9791666666642, 43.9791666666642, POND3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
11590, 155750, 10, 2015-02-05 00:00:00, Ed Wolfrum, USFFALL2014, FA, KA32, KA32_09092014_FA_P2, KA32_09092014_FA, 2014-10-23 15:00:00, 1899-12-31 15:00:00, 1055.49999999994, 43.9791666666642, 43.9791666666642, POND4, 24.9, 8.73, 33.7, 27.6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
11591, 155751, 10, 2015-02-05 00:00:00, Ed Wolfrum, USFFALL2014, FA, KA32, KA32_09092014_FA_P2, KA32_09092014_FA, 2014-10-23 15:00:00, 1899-12-31 15:00:00, 1055.49999999994, 43.9791666666642, 43.9791666666642, POND5, 24.8, 7.89, 34.8, 27.5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
11592, 155752, 10, 2015-02-05 00:00:00, Ed Wolfrum, USFFALL2014, FA, KA32, KA32_09092014_FA_P2, KA32_09092014_FA, 2014-10-23 15:00:00, 1899-12-31 15:00:00, 1055.49999999994, 43.9791666666642, 43.9791666666642, POND6, 24.8, , 36.6, 27.7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
11593, 155753, 10, 2015-02-05 00:00:00, Ed Wolfrum, USFFALL2014, FA, KA32, KA32_09092014_FA_P2, KA32_09092014_FA, 2014-10-24 08:00:00, 1899-12-31 08:00:00, 1072.5, 44.6875, 44.6875, POND1, 24.4, 7.84, 33.8, 20.1, 99, , , 99, , , , , , , , , , , , , , , 15A, 1A, O2, 46, 48, 47, 1.5522, 1.5392, 1.4331, 1.5594, 1.545, 1.4385, 1.5557, 1.5416, 1.4349, 0.00719999999999987, 0.00580000000000003, 0.00539999999999985, 0.00350000000000006, 0.00240000000000018, 0.00180000000000002, 0.156521739130432, 0.12608695652174, 0.117391304347823, 0.133333333333331, 0.0205470244619675, 15.4102683464759, 0.0804347826086916, 0.0739130434782576, 0.0782608695652136, 0.0775362318840543, 0.00332070702532995, 4.28278102332295, 48.6111111111128, 41.3793103448305, 33.3333333333347, 41.1079182630927, , 2, 0.076, 0.075, 0.075, 0.150666666666667, 0.383197081320548, -1.89268538781802, 
11594, 155754, 10, 2015-02-05 00:00:00, Ed Wolfrum, USFFALL2014, FA, KA32, KA32_09092014_FA_P2, KA32_09092014_FA, 2014-10-24 08:00:00, 1899-12-31 08:00:00, 1072.5, 44.6875, 44.6875, POND2, 24.4, 8.27, 32.2, 20.5, 103, , , 103, , , , , , , , , , , , , , , X8, B4, X11, 48, 47, 48, 1.4263, 1.4239, 1.4186, 1.434, 1.4314, 1.4263, 1.428, 1.4254, 1.4202, 0.00770000000000004, 0.00750000000000006, 0.00769999999999982, 0.00170000000000003, 0.00150000000000006, 0.00159999999999982, 0.160416666666667, 0.156250000000001, 0.160416666666663, 0.159027777777777, 0.00240562612162184, 1.51270812888011, 0.125, 0.125, 0.127083333333333, 0.125694444444444, 0.00120281306081159, 0.956934147828003, 22.0779220779224, 20.0000000000006, 20.779220779219, 20.9523809523807, , 2, 0.145, 0.15, 0.146, 0.294, 0.899915411926732, -1.22417551164346, 
11595, 155755, 10, 2015-02-05 00:00:00, Ed Wolfrum, USFFALL2014, FA, KA32, KA32_09092014_FA_P2, KA32_09092014_FA, 2014-10-24 08:00:00, 1899-12-31 08:00:00, 1072.5, 44.6875, 44.6875, POND3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
11596, 155756, 10, 2015-02-05 00:00:00, Ed Wolfrum, USFFALL2014, FA, KA32, KA32_09092014_FA_P2, KA32_09092014_FA, 2014-10-24 08:00:00, 1899-12-31 08:00:00, 1072.5, 44.6875, 44.6875, POND4, 24.3, 8.31, 33.6, 20.4, 103, , , 103, , , , , , , , , , , , , , , 14B, O16, 13A, 42, 44, 44, 1.5549, 1.429, 1.5468, 1.5625, 1.4367, 1.5548, 1.557, 1.4307, 1.549, 0.00760000000000005, 0.00770000000000004, 0.00800000000000001, 0.00209999999999999, 0.00170000000000003, 0.00219999999999998, 0.180952380952382, 0.183333333333334, 0.190476190476191, 0.184920634920636, 0.00495634761777595, 2.68025665167282, 0.130952380952382, 0.142857142857143, 0.138095238095239, 0.137301587301588, 0.00599193209148406, 4.36406614755484, 27.6315789473681, 22.0779220779224, 27.4999999999997, 25.7365003417634, , 2, 0.182, 0.179, 0.181, 0.361333333333333, 0.42274683532803, -1.01795438565066, 
11597, 155757, 10, 2015-02-05 00:00:00, Ed Wolfrum, USFFALL2014, FA, KA32, KA32_09092014_FA_P2, KA32_09092014_FA, 2014-10-24 08:00:00, 1899-12-31 08:00:00, 1072.5, 44.6875, 44.6875, POND5, 24.3, 7.77, 34.9, 20.4, 99, , , 99, , , , , , , , , , , , , , , X1, Z7, O13, 45, 47, 46.5, 1.4284, 1.4096, 1.4184, 1.4358, 1.417, 1.4259, 1.43, 1.4113, 1.42, 0.00740000000000007, 0.00740000000000007, 0.00749999999999984, 0.00160000000000005, 0.00170000000000003, 0.00159999999999982, 0.164444444444446, 0.164444444444446, 0.166666666666663, 0.165185185185185, 0.00128300059819618, 0.776704398011141, 0.128888888888889, 0.126666666666668, 0.131111111111111, 0.128888888888889, 0.00222222222222196, 1.72413793103427, 21.621621621622, 22.9729729729732, 21.3333333333314, 21.9759759759756, , 2, 0.143, 0.138, 0.141, 0.281333333333333, 0.894530146359089, -1.26821507305429, 
11598, 155758, 10, 2015-02-05 00:00:00, Ed Wolfrum, USFFALL2014, FA, KA32, KA32_09092014_FA_P2, KA32_09092014_FA, 2014-10-24 08:00:00, 1899-12-31 08:00:00, 1072.5, 44.6875, 44.6875, POND6, 24.3, 6.9, 35.9, 20.4, 61, , , 61, , , , , , , , , , , , , , , O18, C1, S2, 44.7, 46, 45, 1.4193, 1.4362, 1.4177, 1.4275, 1.4445, 1.4256, 1.4213, 1.4379, 1.4194, 0.00819999999999999, 0.00829999999999997, 0.00790000000000002, 0.002, 0.00170000000000003, 0.00170000000000003, 0.183445190156599, 0.185682326621923, 0.176733780760627, 0.181953765846383, 0.0046569709160311, 2.55942540917939, 0.138702460850111, 0.147651006711408, 0.138702460850111, 0.141685309470544, 0.00516644536187528, 3.6464227527762, 24.3902439024391, 20.4819277108439, 21.5189873417725, 22.1303863183518, , 2, 0.156, 0.157, 0.158, 0.314, 0.318471337579618, -1.15836229307388, 
